精选,#genre#
青州文化旅游[1047*576],http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8?shandd
凉山语[720*407],http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd
自贡综合[853*480],http://110.189.153.160:1001/zhpd.flv?zsicd
自贡公共[853*480],http://110.189.153.160:1002/ggpd.flv?zsicd
眉山公共[1920*1080],http://live2.scmstv.cn/ggpd/sd/live.m3u8?zsicd
双流综合[1920*1080],http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8?zsicd
金川乡村[1024*576],http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
会东综合[720*576],http://112.45.133.129:90/live/xwzh.m3u8?zsicd
会东综合[720*576],http://live.schdxww.com:90/live/xwzh.m3u8?zsicd
宿州公共[1920*1080],http://live.ahsz.tv/video/s10001-ggpd/index.m3u8?zanhd
滁州新闻综合[1920*1080],http://live.cztv.cc:85/live/xwpd.m3u8?zanhd
滁州科教[1920*1080],http://live.cztv.cc:85/live/sjpd.m3u8?zanhd
滁州公共[1920*1080],http://live.cztv.cc:85/live/ggpd.m3u8?zanhd
睛彩焦作频道[720*576],http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
龙岩新闻综合[1280*720],http://live.lytv.net.cn/zhpwd/hd/live.m3u8?zfud
龙岩新闻综合[960*540],http://stream.lytv.net.cn/2/sd/live.m3u8?zfud
三明新闻综合[1280*720],http://stream.smntv.cn/smtv1/sd/live.m3u8?zfud
三明公共频道[1280*720],http://stream.smntv.cn/smtv2/sd/live.m3u8?zfud
新罗电视一套[1920*1080],http://stream.lyxltv.com/xltv/sd/live.m3u8?zfud
漳浦综合[1024*576],http://220.161.87.62:8090/hls/0/index.m3u8?zfud
河北农民[960*540],https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8?zhebd
美丽云南[768*576],https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8?zyund
文山州新闻综合[1920*1080],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund
怒江新闻综合[1280*720],http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8?zyund
砚山电视台[848*480],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8?zyund
宾川一套[960*540],http://live.bcrmtzx.com/tv01/sd/live.m3u8?zyund
晋中公共[1920*1080],http://jzlive.jztvnews.com:90/live/jzgg.m3u8?zshanxd
长子综合[1920*1080],http://zzlive.zzc-media.com:8092/live/xwzh.m3u8?zshanxd
闻喜综合[768*576],https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
原平综合[1024*576],http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8?zshanxd
高平综合[854*480],http://live.gprmt.cn/gpnews/hd/live.m3u8?zshanxd
铜梁综合[640*480],http://183.64.174.171:40123/ch1.m3u8?zzhongqd
万州综合[1024*576],http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8?zzhongqd
万州综合[1024*576],http://123.146.162.24:8017/iTXwrGs/800/live.m3u8?zzhongqd
万州三峡移民[1024*576],http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8?zzhongqd
万州三峡移民[1024*576],http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8?zzhongqd
武隆综合频道[720*576],https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8?zzhongqd
哈尔滨新闻综合[640*480],http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild
哈尔滨影[640*480],http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
哈尔滨生活[640*480],http://stream.hrbtv.net/shpd/sd/live.m3u8?zheild
哈尔滨娱乐[640*480],http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild
乌兰察布新闻综合[320*240],http://pluslive.wrbtv.cn/xwzh/sd/live.m3u8?zneimd
乌兰察布经济生活[320*240],http://pluslive.wrbtv.cn/wrbtv1/sd/live.m3u8?zneimd
鄂托克旗电视台[1920*1080],http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8?zneimd
哈密一套[320*240],http://stream.hmgbtv.com/hm1/hd/live.m3u8?zxinjd
吉木萨尔综合[1024*576],http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8?zxinjd
兵团五师双河影[720*576],https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8?zxinjd
兵团七师胡杨河新闻综合[480*270],https://klmyzb.rcsxzx.com/hls/qishi1.m3u8?zxinjd
兵团八师石河子影文体[1920*1080],http://124.88.144.73:1935/live/jjsh/playlist.m3u8?zxinjd
奎屯哈萨克语[1920*1080],http://218.84.12.186:8002/hls/main/playlist.m3u8?zxinjd
霍尔果斯综合[1920*1080],http://117.190.118.175:9090/stream1/m2e2000.m3u8?zxinjd
贵南综合[800*450],http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8?zqinghd
吉林7频道[320*240],http://stream1.jlntv.cn/fzpd/sd/live.m3u8?zjild
延边-2[1280*720],http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
长白山电视台[320*240],http://stream8.jlntv.cn/cbstv/sd/live.m3u8?zjild
九台综合[768*576],http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
敦化一套[768*576],http://stream8.jlntv.cn/dhtv/playlist.m3u8?zjild
磐石综合[768*576],http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
东丰综合[768*576],http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
双辽综合[768*576],http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
辉南新闻综合[768*576],http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
IPTV淘娱乐[1920*1080],http://lay6.3322.org:4022/udp/239.3.1.100:8001
茶[1920*1080],http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226808/index.m3u8

港澳台,#genre#
香港卫视[1024*576],http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
面包台[1280*720],https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
耀才财经[1024*576],https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
有线新闻[1280*720],http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
TVBRICS[1920*1080],http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
澳亚卫视[720*480],https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
耀才财经[1024*576],http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
华语电视2[1920*1080],http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视3[1920*1080],http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
长城精品[1920*1080],http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
TVBS新闻[1920*1080],http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
大爱[1280*720],https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱[1280*720],https://pulltv2.wanfudaluye.com/live/tv2.m3u8
民视新闻[1920*1080],http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
亚洲新闻[1920*1080],https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
东森美洲卫视[1920*1080],http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
亚洲新闻[1280*720],http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
台视新闻[1920*1080],http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
新加坡国际[1280*720],https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
番薯[1920*1080],http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
番薯[1920*1080],http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
耀才财经[512*288],http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经[1024*576],http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
台视新闻[1920*1080],http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
台视新闻[1920*1080],http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
TVBS亚洲台[1920*1080],http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
有线新闻台[1280*720],http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻台[1280*720],http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
民视新闻台[1920*1080],http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻台[1920*1080],http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
番薯台[1920*1080],http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8

大全,#genre#
陕西影视频道[768*576],http://2409:8087:7000:20::4:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226360/index.m3u8
央视高网[1920*1080],http://2409:8087:7001:20:2::3:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
元阳综合[1920*1080],http://tv.drs.hhtv.cc:8100/channellive/yydst.flv?zyund
江苏高邮综合频道[1920*1080],http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8?zjiangsd
金堂电视台[1280*720],http://live.jtxwzx.com.cn:80/jtdst/hd/live.m3u8
凉山语720x405[720*407],http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel115044/playlist.m3u8?zsicd
麻栗坡[1920*1080],https://m3u8.channel.wsrtv.com.cn/nmip-media/channellive/channel107237/playlist.m3u8
鸣沙山山门[1280*720],https://gcalic.v.myalicdn.com/gc/dhyyqyyq_1/index.m3u8
宁夏沙坡头长河落日[1920*1080],https://gcalic.v.myalicdn.com/gc/nxsptdmgychlr_1/index.m3u8
青岛崂山太清[1280*720],https://gcalic.v.myalicdn.com/gc/qdls04_1/index.m3u8
青海经视[1280*720],http://stream.qhbtv.com/qhsh/playlist.m3u8
青海经视[1280*720],http://stream.qhbtv.com/qhsh/sd/live.m3u8
陕西西部电影[768*576],http://2409:8087:7000:20::4:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226364/index.m3u8
上海崇明电视台[1920*1080],https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8?zshangd
深圳都市[1920*1080],http://sxd.nyxg.vip:40000/udp/239.77.1.124:5146
深圳公共[1920*1080],http://sxd.nyxg.vip:40000/udp/239.77.1.126:5146
深圳公共[1920*1080],http://sxd.nyxg.vip:40000/udp/239.77.1.178:5146
深圳众创[1920*1080],http://sxd.nyxg.vip:40000/udp/239.77.1.247:5146
十堰新闻[1280*720],http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
四川滨海新闻[1920*1080],http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8?ztianjd
四川松潘新闻综合[1920*1080],http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
松潘新闻综合[1920*1080],http://live.spccmc.com:90/live/spxwzh.m3u8
探索纪实[1280*720],http://2409:8087:7001:20:1000::95:6610/000000001000/5359008697329269813/index.m3u8?channel-id=wasusyt&Contentid=5359008697329269813&livemode=1&stbId=3
天微科技[1280*720],https://gcalic.v.myalicdn.com/gc/ylxs11_1/index.m3u8
文体生活[1280*720],http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
新疆裕民汉语[1920*1080],http://117.190.130.4:8081/out_1/index.m3u8?zxinjd
营山电视台[1280*720],http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
游戏风云[1920*1080],http://2409:8087:7001:20:2::4:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226579/index.m3u8
原平综合[1024*576],http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8?zshanxd
云南大理崇圣寺三塔远景[1280*720],https://gcalic.v.myalicdn.com/gc/dlst01_1/index.m3u8
云南丽江玉液湖[1920*1080],https://gcalic.v.myalicdn.com/gc/hkylxs02_1/index.m3u8
枣庄教育[960*540],http://stream.zztvzd.com/2/sd/live.m3u8?shandd
浙江绍兴新闻综合[720*576],http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
浙江舟山新闻综合[1920*1080],http://live1.plus.wifizs.cn/xwzh/sd/live.m3u8?zzhed
重温经典[1920*1080],http://43.141.130.70/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
资源电视台1280x960[1280*960],https://rtmp.gdlive.gdmain.com:443/live/5z4yjgm0.m3u8
哈哈炫动[1047*576],http://2409:8087:7000:20:1000::22:6060/yinhe/2/ch00000090990000001303/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
海南经济[785*576],http://2409:8087:5e01:34::21:6610/ZTE_CMS/00000001000000060000000000000011/index.m3u8?IAS
西安丝路[785*576],http://2409:8087:7000:20:1000::22:6060/yinhe/2/ch00000090990000001779/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
延安1 576[720*576],http://2409:8087:7000:20:1000::22:6060/yinhe/2/ch00000090990000001819/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
置业频道 576[1047*576],http://2409:8087:7000:20:1000::22:6060/yinhe/2/ch00000090990000001318/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
中央新影老故事 576[1047*576],http://2409:8087:7000:20:1000::22:6060/yinhe/2/ch00000090990000001315/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
宝鸡2[1920*1080],http://2409:8087:7000:20:1000::22:6060/yinhe/2/ch00000090990000001737/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安徽固镇新闻[1920*1080],http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
巴马综合[1024*576],https://rtmp.gdlive.gdmain.com:443/live/028exb80.m3u8
朝天新闻综合[960*540],https://m3u8.channel.dzsm.com:443/nmip-media/channellive/channel104601/playlist.m3u8
丹霞山韶音亭[1280*720],https://gcalic.v.myalicdn.com/gc/dxssyt_1/index.m3u8
佛山影视[1280*720],http://php.jdshipin.com:8880/fstv.php?id=fsys
福建漳州新闻综合[1280*720],http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud
光山综合1920x1408[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
广安公共[1024*576],http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
广西新闻[1920*1080],http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
广州法治[1280*720],http://php.jdshipin.com:8880/gztv.php?id=fazhi
海南海南公共IPV6[1920*1080],http://2409:8087:5e01:34::21:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IAS
河南邓州新闻[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8?zhend
河南卫辉综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
河南禹州综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
湖南爱晚[640*360],http://php.jdshipin.com:8880/iptv.php?id=hngg
黄山始信新道[1280*720],https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8
济宁公共[1280*720],http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8?shandd
红河州公共[1920*1080],http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv?zyund
IHOT爱经典[1920*1080],http://2409:8087:7000:20:1000::22:6060/000000001000/6000000006000060630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3
IHOT爱经典[1920*1080],http://2409:8087:7001:20:1000::95:6610/000000001000/6000000006000060630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3
IHOT爱体育[1920*1080],http://2409:8087:7001:20:1000::95:6610/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
劲爆体育[1024*576],http://2409:8087:7000:20:1000::22:6060/yinhe/2/ch00000090990000001326/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
优漫卡通[768*576],http://2409:8087:1a0b:df::4005:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
安徽国际[1920*1080],http://api2.52tb.xyz/info?id=586&token=20230405tndmhg
黑龙江宾县综合[1920*1080],https://masterpull.hljtv.com/live/DlkgB2B7.m3u8
黑龙江鸡东综合[720*576],https://masterpull.hljtv.com/live/o4NExHSz.m3u8
湖南桂东[1920*1080],https://liveplay-srs.voc.com.cn/hls/tv/174_6ab9f8.m3u8
江苏靖江电视[1280*720],http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
山东博山图文[1280*720],http://qrh.yimkj.cn/山东齐鲁.php?id=zbbstw
山东茌平生活[720*404],http://qrh.yimkj.cn/山东齐鲁.php?id=lccpsh
山东岱岳TV[960*540],http://qrh.yimkj.cn/山东齐鲁.php?id=tady
山东高唐综合[1280*720],http://qrh.yimkj.cn/山东齐鲁.php?id=lcgtzh
山东海阳综合[1280*720],http://qrh.yimkj.cn/山东齐鲁.php?id=ythyzh
山东即墨综合[1920*1080],http://qrh.yimkj.cn/山东齐鲁.php?id=qdjmxw
山东金乡生活[1920*1080],http://qrh.yimkj.cn/山东齐鲁.php?id=jijxsh
山东金乡综合[1920*1080],http://qrh.yimkj.cn/山东齐鲁.php?id=jijxxw
山东莒南影视[768*480],http://qrh.yimkj.cn/山东齐鲁.php?id=lyjnys
山东莒南综合[768*480],http://qrh.yimkj.cn/山东齐鲁.php?id=lyjnzh
山东鄄城综合[1280*720],http://qrh.yimkj.cn/山东齐鲁.php?id=hzjczh
山东岚山[1280*720],http://qrh.yimkj.cn/山东齐鲁.php?id=rzls
山东乐陵城市生活[1920*1080],http://qrh.yimkj.cn/山东齐鲁.php?id=dzllcs
山东李沧[1920*1080],http://qrh.yimkj.cn/山东齐鲁.php?id=qdlc
山东临朐综合[1920*1080],http://qrh.yimkj.cn/山东齐鲁.php?id=wflqxw
山东临淄生活服务[768*576],http://qrh.yimkj.cn/山东齐鲁.php?id=zblzsh
山东平原综合[1920*1080],http://qrh.yimkj.cn/山东齐鲁.php?id=dzpyxw
山东生活[1920*1080],http://58.57.155.42:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
山东台儿庄新闻综合[1920*1080],http://qrh.yimkj.cn/山东齐鲁.php?id=zztezxw
山东泰山TV[1920*1080],http://qrh.yimkj.cn/山东齐鲁.php?id=tats
山东五莲综合[1920*1080],http://qrh.yimkj.cn/山东齐鲁.php?id=rzwlxw
山东夏津公共[1067*600],http://qrh.yimkj.cn/山东齐鲁.php?id=dzxjgg
山东新泰乡村[1920*1080],http://qrh.yimkj.cn/山东齐鲁.php?id=taxtxc
山东新闻[1920*1080],http://58.57.155.42:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
山东烟台经济科技[1280*720],http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
山东兖州生活[640*360],http://qrh.yimkj.cn/山东齐鲁.php?id=jiyzsh
山东阳信新闻综合[1920*1080],http://qrh.yimkj.cn/山东齐鲁.php?id=bzyxxw
山东沂南综合[1920*1080],http://qrh.yimkj.cn/山东齐鲁.php?id=lyynzh
山东沂水生活[1920*1080],http://qrh.yimkj.cn/山东齐鲁.php?id=lyys2
山东沂水综合[1920*1080],http://qrh.yimkj.cn/山东齐鲁.php?id=lyys1
山东鱼台新闻[1920*1080],http://qrh.yimkj.cn/山东齐鲁.php?id=jiytxw
山东禹城综合[960*600],http://qrh.yimkj.cn/山东齐鲁.php?id=dzyczh
山东邹平民生[786*576],http://qrh.yimkj.cn/山东齐鲁.php?id=bzzpms
山东邹平综合[786*576],http://qrh.yimkj.cn/山东齐鲁.php?id=bzzpxw
山西运城新闻综合[1280*720],http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
山西长子综合[1920*1080],http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
四川康旅[1920*1080],http://221.213.43.82:8888/newlive/live/hls/57/live.m3u8
天津滨海综艺[1920*1080],http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
新疆奎屯汉语综合[1920*1080],http://218.84.12.186:8001/hls/main/playlist.m3u8
新疆伊犁经济法制[1920*1080],http://110.153.180.106:55555/out_4/index.m3u8
新疆伊犁维吾尔[1920*1080],http://110.153.180.106:55555/out_2/index.m3u8
云南都市[1920*1080],http://221.213.43.82:8888/newlive/live/hls/53/live.m3u8
云南康旅[1280*720],http://tvlive.ynradio.com/live/yunnangonggong/chunks.m3u8
浙江杭州余杭平安[1280*720],http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
浙江经济生活[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江民生休闲[1920*1080],http://223.95.111.98:5555/newlive/live/hls/22/live.m3u8
浙江宁波余姚生活[1920*1080],http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
浙江绍兴公共频道[1280*720],http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
黑龙江呼玛综合[1920*1080],https://masterpull.hljtv.com/live/yN3vDovm.m3u8
黑龙江塔河综合[1920*1080],https://masterpull.hljtv.com/live/qXrATpGj.m3u8
黑龙江肇东综合[854*480],https://masterpull.hljtv.com/live/G84ZsUTP.m3u8
江西都市[1920*1080],http://113.195.172.192:808/hls/2/index.m3u8
LBRTV[720*576],http://2409:8087:7000:20:1000::22:6060/yinhe/2/ch00000090990000001268/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
LYTV[720*576],http://2409:8087:7000:20:1000::22:6060/yinhe/2/ch00000090990000001417/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
NNM家庭理财 576[1047*576],http://2409:8087:7000:20:1000::22:6060/yinhe/2/ch00000090990000001321/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
榜上榜[768*576],http://2409:8087:5e01:34::21:6610/ZTE_CMS/00000001000000060000000000000412/index.m3u8?IAS
榜上榜[768*576],http://2409:8087:5e01:34::22:6610/ZTE_CMS/00000001000000060000000000000412/index.m3u8?IAS
榜上榜[768*576],http://2409:8087:5e01:34::20:6610/ZTE_CMS/00000001000000060000000000000412/index.m3u8?IAS
榜上榜[768*576],http://2409:8087:5e01:34::23:6610/ZTE_CMS/00000001000000060000000000000412/index.m3u8?IAS
宝鸡1[1920*1080],http://2409:8087:7000:20:1000::22:6060/yinhe/2/ch00000090990000001829/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
财富天下[785*576],http://2409:8087:5e01:34::23:6610/ZTE_CMS/00000001000000060000000000000163/index.m3u8?IAS
财富天下[785*576],http://2409:8087:5e01:34::20:6610/ZTE_CMS/00000001000000060000000000000163/index.m3u8?IAS
财富天下[785*576],http://2409:8087:5e01:34::21:6610/ZTE_CMS/00000001000000060000000000000163/index.m3u8?IAS
财富天下[785*576],http://2409:8087:5e01:34::22:6610/ZTE_CMS/00000001000000060000000000000163/index.m3u8?IAS
电影[768*576],http://2409:8087:5e01:34::21:6610/ZTE_CMS/00000001000000060000000000000435/index.m3u8?IAS
电影[768*576],http://2409:8087:5e01:34::21:6610/ZTE_CMS/00000001000000060000000000000434/index.m3u8?IAS
电影[768*576],http://2409:8087:5e01:34::22:6610/ZTE_CMS/00000001000000060000000000000435/index.m3u8?IAS
电影[768*576],http://2409:8087:5e01:34::21:6610/ZTE_CMS/00000001000000060000000000000436/index.m3u8?IAS
电影[768*576],http://2409:8087:5e01:34::20:6610/ZTE_CMS/00000001000000060000000000000434/index.m3u8?IAS
电影[768*576],http://2409:8087:5e01:34::20:6610/ZTE_CMS/00000001000000060000000000000436/index.m3u8?IAS
电影[768*576],http://2409:8087:5e01:34::20:6610/ZTE_CMS/00000001000000060000000000000435/index.m3u8?IAS
电影[768*576],http://2409:8087:5e01:34::22:6610/ZTE_CMS/00000001000000060000000000000436/index.m3u8?IAS
电影[768*576],http://2409:8087:5e01:34::22:6610/ZTE_CMS/00000001000000060000000000000434/index.m3u8?IAS
电影[768*576],http://2409:8087:5e01:34::23:6610/ZTE_CMS/00000001000000060000000000000410/index.m3u8?IAS
东方财经[1280*720],http://2409:8087:5e01:34::20:6610/ZTE_CMS/00000001000000060000000000000181/index.m3u8?IAS
东方财经[1280*720],http://2409:8087:5e01:34::21:6610/ZTE_CMS/00000001000000060000000000000181/index.m3u8?IAS
东方财经[1280*720],http://2409:8087:5e01:34::22:6610/ZTE_CMS/00000001000000060000000000000181/index.m3u8?IAS
东方财经[1280*720],http://2409:8087:5e01:34::23:6610/ZTE_CMS/00000001000000060000000000000181/index.m3u8?IAS
动漫[720*576],http://2409:8087:5e01:34::21:6610/ZTE_CMS/00000001000000060000000000000081/index.m3u8?IAS
动漫[720*576],http://2409:8087:5e01:34::22:6610/ZTE_CMS/00000001000000060000000000000081/index.m3u8?IAS
动漫[720*576],http://2409:8087:5e01:34::20:6610/ZTE_CMS/00000001000000060000000000000081/index.m3u8?IAS
动漫[768*576],http://2409:8087:5e01:34::20:6610/ZTE_CMS/00000001000000060000000000000421/index.m3u8?IAS
动漫[768*576],http://2409:8087:5e01:34::22:6610/ZTE_CMS/00000001000000060000000000000422/index.m3u8?IAS
动漫[768*576],http://2409:8087:5e01:34::22:6610/ZTE_CMS/00000001000000060000000000000421/index.m3u8?IAS
动漫[768*576],http://2409:8087:5e01:34::23:6610/ZTE_CMS/00000001000000060000000000000422/index.m3u8?IAS
动漫[768*576],http://2409:8087:5e01:34::21:6610/ZTE_CMS/00000001000000060000000000000421/index.m3u8?IAS
动漫[768*576],http://2409:8087:5e01:34::20:6610/ZTE_CMS/00000001000000060000000000000422/index.m3u8?IAS
动漫[768*576],http://2409:8087:5e01:34::21:6610/ZTE_CMS/00000001000000060000000000000422/index.m3u8?IAS
动漫秀场[1280*720],http://2409:8087:5e01:34::21:6610/ZTE_CMS/00000001000000060000000000000203/index.m3u8?IAS
动漫秀场[1280*720],http://2409:8087:5e01:34::23:6610/ZTE_CMS/00000001000000060000000000000203/index.m3u8?IAS
动漫秀场[1280*720],http://2409:8087:5e01:34::20:6610/ZTE_CMS/00000001000000060000000000000203/index.m3u8?IAS
动漫秀场[1280*720],http://2409:8087:5e01:34::22:6610/ZTE_CMS/00000001000000060000000000000203/index.m3u8?IAS
动物[768*576],http://2409:8087:5e01:34::21:6610/ZTE_CMS/00000001000000060000000000000237/index.m3u8?IAS
动物[768*576],http://2409:8087:5e01:34::23:6610/ZTE_CMS/00000001000000060000000000000237/index.m3u8?IAS
动物[768*576],http://2409:8087:5e01:34::20:6610/ZTE_CMS/00000001000000060000000000000237/index.m3u8?IAS
动物[768*576],http://2409:8087:5e01:34::22:6610/ZTE_CMS/00000001000000060000000000000237/index.m3u8?IAS
都市剧场[1920*1080],http://2409:8087:7000:20:1000::22:6060/yinhe/2/ch00000090990000002108/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
都市剧场[1280*720],http://2409:8087:5e01:34::23:6610/ZTE_CMS/00000001000000060000000000000204/index.m3u8?IAS
